id,name,tot_pop,no_hc,with_hc,public_hc,private_hc,perc_no_hc,perc_hc
47081,"Hickman County, Tennessee",22888,3985,18903,8586,12928,0.174108703,0.825891297
47083,"Houston County, Tennessee",8160,1149,7011,3507,4740,0.140808824,0.859191176
47085,"Humphreys County, Tennessee",18111,2332,15779,6693,12087,0.128761526,0.871238474
47087,"Jackson County, Tennessee",11376,1629,9747,5717,5771,0.143196203,0.856803797
47089,"Jefferson County, Tennessee",51431,6807,44624,19240,32625,0.132352083,0.867647917
47091,"Johnson County, Tennessee",16345,2047,14298,7811,9454,0.125237076,0.874762924
47093,"Knox County, Tennessee",437168,48464,388704,124602,314159,0.110858983,0.889141017
47095,"Lake County, Tennessee",5109,613,4496,2665,2351,0.119984341,0.880015659
47097,"Lauderdale County, Tennessee",24784,4120,20664,10868,12645,0.166236281,0.833763719
47099,"Lawrence County, Tennessee",41647,6760,34887,15130,25092,0.162316613,0.837683387
47101,"Lewis County, Tennessee",11786,1739,10047,5137,6551,0.147547938,0.852452062
47103,"Lincoln County, Tennessee",33100,4197,28903,12380,21752,0.126797583,0.873202417
47105,"Loudon County, Tennessee",49327,6231,43096,19739,31952,0.126320271,0.873679729
47107,"McMinn County, Tennessee",51584,7100,44484,20242,31987,0.137639578,0.862360422
47109,"McNairy County, Tennessee",25804,3823,21981,11443,14081,0.148155325,0.851844675
47111,"Macon County, Tennessee",22281,3337,18944,8710,12992,0.149768861,0.850231139
47113,"Madison County, Tennessee",97129,12253,84876,35411,61122,0.126151819,0.873848181
47115,"Marion County, Tennessee",27963,4209,23754,10573,16704,0.15052033,0.84947967
47117,"Marshall County, Tennessee",30682,4843,25839,10254,19539,0.157844991,0.842155009
47119,"Maury County, Tennessee",81516,10317,71199,28460,52859,0.12656411,0.87343589
47121,"Meigs County, Tennessee",11558,1951,9607,4988,6023,0.168800831,0.831199169
47123,"Monroe County, Tennessee",44483,6723,37760,18257,26248,0.151136389,0.848863611
47125,"Montgomery County, Tennessee",169772,20703,149069,46714,122998,0.121945904,0.878054096
47127,"Moore County, Tennessee",6237,802,5435,2198,4336,0.128587462,0.871412538
47129,"Morgan County, Tennessee",18770,2366,16404,7744,11346,0.126052211,0.873947789
47131,"Obion County, Tennessee",30922,4627,26295,12279,18652,0.149634564,0.850365436
47133,"Overton County, Tennessee",21829,2850,18979,8789,13031,0.130560264,0.869439736
47135,"Perry County, Tennessee",7715,1337,6378,3159,4188,0.173298769,0.826701231
47137,"Pickett County, Tennessee",5004,868,4136,2117,2834,0.173461231,0.826538769
47139,"Polk County, Tennessee",16484,2034,14450,7005,9729,0.12339238,0.87660762
47141,"Putnam County, Tennessee",72497,10735,61762,26362,44356,0.148075093,0.851924907
47143,"Rhea County, Tennessee",31900,4089,27811,13744,19126,0.128181818,0.871818182
47145,"Roane County, Tennessee",52867,6403,46464,22184,33109,0.121115251,0.878884749
47147,"Robertson County, Tennessee",66354,8398,57956,18703,46293,0.126563583,0.873436417
47149,"Rutherford County, Tennessee",272975,35543,237432,64037,195842,0.130206063,0.869793937
47151,"Scott County, Tennessee",21833,3929,17904,9455,10455,0.179956946,0.820043054
47153,"Sequatchie County, Tennessee",14221,1660,12561,5749,8572,0.116728781,0.883271219
47155,"Sevier County, Tennessee",91799,19416,72383,33745,50071,0.211505572,0.788494428
47157,"Shelby County, Tennessee",923986,142062,781924,305102,564464,0.153749083,0.846250917
47159,"Smith County, Tennessee",18863,2252,16611,6785,11837,0.11938716,0.88061284
47161,"Stewart County, Tennessee",13035,1759,11276,4858,8574,0.134944381,0.865055619
47163,"Sullivan County, Tennessee",155029,19532,135497,61396,99816,0.125989331,0.874010669
47165,"Sumner County, Tennessee",165101,18943,146158,48283,114727,0.114735828,0.885264172
47167,"Tipton County, Tennessee",60373,6937,53436,17814,42043,0.114902357,0.885097643
47169,"Trousdale County, Tennessee",7718,1079,6639,2748,4577,0.139803058,0.860196942
47171,"Unicoi County, Tennessee",17870,2140,15730,7981,10868,0.119753777,0.880246223
47173,"Union County, Tennessee",18988,2262,16726,8531,10642,0.11912787,0.88087213
47175,"Van Buren County, Tennessee",5479,819,4660,2284,3055,0.149479832,0.850520168
47177,"Warren County, Tennessee",39343,6241,33102,16089,21889,0.158630506,0.841369494
47179,"Washington County, Tennessee",123089,14889,108200,40992,84176,0.120961256,0.879038744
47181,"Wayne County, Tennessee",14832,2174,12658,6440,8149,0.146574973,0.853425027
47183,"Weakley County, Tennessee",34199,4263,29936,11694,23017,0.124652768,0.875347232
47185,"White County, Tennessee",25715,3243,22472,10977,15050,0.126113164,0.873886836
47187,"Williamson County, Tennessee",193325,11619,181706,31134,167332,0.060100866,0.939899134
47189,"Wilson County, Tennessee",118686,12946,105740,31489,86387,0.109077735,0.890922265
48001,"Anderson County, Texas",45784,8842,36942,15692,26774,0.193124236,0.806875764
48003,"Andrews County, Texas",16042,3589,12453,3642,9987,0.223725221,0.776274779
48005,"Angelina County, Texas",85107,16981,68126,32358,45983,0.199525303,0.800474697
48007,"Aransas County, Texas",23484,4633,18851,10347,12031,0.197283257,0.802716743
48009,"Archer County, Texas",8775,1285,7490,2399,6298,0.146438746,0.853561254
48011,"Armstrong County, Texas",1877,209,1668,536,1422,0.111347896,0.888652104
48013,"Atascosa County, Texas",45906,9357,36549,15737,25571,0.203829565,0.796170435
48015,"Austin County, Texas",28493,4942,23551,7483,19430,0.17344611,0.82655389
48017,"Bailey County, Texas",6969,2303,4666,2034,3241,0.330463481,0.669536519
48019,"Bandera County, Texas",20459,4319,16140,7173,12802,0.211105137,0.788894863
48021,"Bastrop County, Texas",73560,16224,57336,22127,44033,0.220554649,0.779445351
48023,"Baylor County, Texas",3576,714,2862,1234,2235,0.19966443,0.80033557
48025,"Bee County, Texas",24749,5315,19434,8674,13483,0.214756152,0.785243848
48027,"Bell County, Texas",297838,45601,252237,83705,208164,0.153106722,0.846893278
48029,"Bexar County, Texas",1754705,335698,1419007,535568,1059554,0.19131307,0.80868693
48031,"Blanco County, Texas",10500,2247,8253,3323,6580,0.214,0.786
48033,"Borden County, Texas",676,33,643,187,563,0.048816568,0.951183432
48035,"Bosque County, Texas",17671,3805,13866,6406,10431,0.215324543,0.784675457
48037,"Bowie County, Texas",88007,15982,72025,30413,53002,0.181599191,0.818400809
48039,"Brazoria County, Texas",315280,55680,259600,68220,216212,0.176604923,0.823395077
48041,"Brazos County, Texas",197753,31883,165870,38527,141530,0.161226378,0.838773622
48043,"Brewster County, Texas",9180,1886,7294,2686,5735,0.205446623,0.794553377
48045,"Briscoe County, Texas",1601,404,1197,551,887,0.252342286,0.747657714
48047,"Brooks County, Texas",6943,1924,5019,3216,2360,0.27711364,0.72288636
48049,"Brown County, Texas",36739,7111,29628,12958,21423,0.193554533,0.806445467
48051,"Burleson County, Texas",17026,2912,14114,6299,10717,0.171032538,0.828967462
48053,"Burnet County, Texas",43504,7870,35634,15951,26716,0.180902905,0.819097095
48055,"Caldwell County, Texas",36812,8805,28007,11978,19411,0.239188308,0.760811692
48057,"Calhoun County, Texas",21356,3468,17888,7102,12989,0.162389961,0.837610039
48059,"Callahan County, Texas",13413,3258,10155,4692,7404,0.24289868,0.75710132
48061,"Cameron County, Texas",412344,137017,275327,159589,137416,0.33228809,0.66771191
48063,"Camp County, Texas",12346,2805,9541,4483,6439,0.227199093,0.772800907
48065,"Carson County, Texas",6049,930,5119,1428,4393,0.153744421,0.846255579
48067,"Cass County, Texas",29854,5881,23973,11684,16595,0.196992028,0.803007972
48069,"Castro County, Texas",7929,2592,5337,2746,3266,0.326901249,0.673098751
48071,"Chambers County, Texas",36325,6904,29421,8327,23930,0.190061941,0.809938059
48073,"Cherokee County, Texas",48733,11273,37460,17989,25175,0.231321692,0.768678308
48075,"Childress County, Texas",5722,876,4846,1867,3761,0.153093324,0.846906676
48077,"Clay County, Texas",10447,1729,8718,3509,6895,0.165502058,0.834497942
48079,"Cochran County, Texas",2973,932,2041,1094,1275,0.313488059,0.686511941
48081,"Coke County, Texas",3116,638,2478,1068,2057,0.204749679,0.795250321
48083,"Coleman County, Texas",8578,2318,6260,3658,3920,0.27022616,0.72977384
48085,"Collin County, Texas",833890,117764,716126,122682,647111,0.141222463,0.858777537
48087,"Collingsworth County, Texas",2980,708,2272,1062,1573,0.237583893,0.762416107
48089,"Colorado County, Texas",20423,4090,16333,6769,12445,0.200264408,0.799735592
48091,"Comal County, Texas",114779,18011,96768,32346,80766,0.156918949,0.843081051
48093,"Comanche County, Texas",13569,3755,9814,5040,6711,0.276733731,0.723266269
48095,"Concho County, Texas",2632,521,2111,1052,1515,0.197948328,0.802051672
48097,"Cooke County, Texas",38001,7425,30576,11761,23861,0.195389595,0.804610405
48099,"Coryell County, Texas",59961,7022,52939,15038,46567,0.117109454,0.882890546
48101,"Cottle County, Texas",1589,429,1160,691,766,0.26998112,0.73001888
48103,"Crane County, Texas",4500,871,3629,966,2946,0.193555556,0.806444444
48105,"Crockett County, Texas",3782,681,3101,859,2450,0.180063458,0.819936542
48107,"Crosby County, Texas",5921,1524,4397,2368,2594,0.257388955,0.742611045
48109,"Culberson County, Texas",2302,602,1700,803,1025,0.261511729,0.738488271
48111,"Dallam County, Texas",6910,1643,5267,1964,3772,0.237771346,0.762228654
48113,"Dallas County, Texas",2427528,640629,1786899,688995,1252166,0.263901796,0.736098204
48115,"Dawson County, Texas",11568,2626,8942,4020,6123,0.227005533,0.772994467
48117,"Deaf Smith County, Texas",19139,4786,14353,6200,9592,0.250065312,0.749934688
48119,"Delta County, Texas",5159,1090,4069,2013,2735,0.211281256,0.788718744
48121,"Denton County, Texas",704031,106631,597400,113766,529899,0.151457819,0.848542181
48123,"DeWitt County, Texas",18643,3381,15262,6440,11454,0.181354932,0.818645068
48125,"Dickens County, Texas",2100,433,1667,776,1219,0.206190476,0.793809524
48127,"Dimmit County, Texas",10431,2842,7589,3995,4181,0.272457099,0.727542901
48129,"Donley County, Texas",3581,607,2974,1357,2143,0.169505725,0.830494275
48131,"Duval County, Texas",11057,3133,7924,4478,4639,0.283349914,0.716650086
48133,"Eastland County, Texas",18132,3964,14168,7995,8728,0.218619016,0.781380984
48135,"Ector County, Texas",143540,37398,106142,37683,79109,0.260540616,0.739459384
48137,"Edwards County, Texas",2017,362,1655,899,1102,0.179474467,0.820525533
48139,"Ellis County, Texas",153240,29303,123937,39152,97812,0.191222918,0.808777082
48141,"El Paso County, Texas",798912,217062,581850,267142,366152,0.271697008,0.728302992
48143,"Erath County, Texas",38819,8822,29997,10353,23456,0.227259847,0.772740153
48145,"Falls County, Texas",15772,3513,12259,5886,8653,0.222736495,0.777263505
48147,"Fannin County, Texas",30974,5963,25011,10800,18236,0.192516304,0.807483696
48149,"Fayette County, Texas",24279,3680,20599,7890,16410,0.151571317,0.848428683
48151,"Fisher County, Texas",3843,740,3103,1334,2444,0.192557897,0.807442103
48153,"Floyd County, Texas",6182,1257,4925,2287,3362,0.203332255,0.796667745
48155,"Foard County, Texas",1123,167,956,505,691,0.148708816,0.851291184
48157,"Fort Bend County, Texas",627725,101976,525749,104693,457752,0.162453304,0.837546696
48159,"Franklin County, Texas",10464,2048,8416,4289,5504,0.195718654,0.804281346
48161,"Freestone County, Texas",18166,3911,14255,5698,11276,0.215292304,0.784707696
48163,"Frio County, Texas",14972,4056,10916,5552,6799,0.270905691,0.729094309
48165,"Gaines County, Texas",18389,6570,11819,5030,7843,0.357278808,0.642721192
48167,"Galveston County, Texas",298116,51354,246762,75470,200069,0.172261804,0.827738196
48169,"Garza County, Texas",4071,930,3141,1467,2230,0.228445099,0.771554901
48171,"Gillespie County, Texas",24727,4486,20241,10215,15090,0.181421119,0.818578881
48173,"Glasscock County, Texas",1190,222,968,244,858,0.186554622,0.813445378
48175,"Goliad County, Texas",7227,806,6421,2567,5208,0.111526221,0.888473779
48177,"Gonzales County, Texas",19764,5482,14282,6847,9346,0.277373001,0.722626999
48179,"Gray County, Texas",21055,4393,16662,6745,12772,0.208644028,0.791355972
48181,"Grayson County, Texas",120645,23322,97323,39891,74349,0.193310954,0.806689046
48183,"Gregg County, Texas",120709,25741,94968,38732,68637,0.213248391,0.786751609
48185,"Grimes County, Texas",23534,4779,18755,7413,14263,0.203067902,0.796932098
48187,"Guadalupe County, Texas",137526,22192,115334,34634,97447,0.161365851,0.838634149
48189,"Hale County, Texas",33589,7019,26570,11219,18405,0.208967221,0.791032779
48191,"Hall County, Texas",3208,820,2388,1428,1339,0.255610973,0.744389027
48193,"Hamilton County, Texas",8084,1085,6999,3372,5143,0.134215735,0.865784265
48195,"Hansford County, Texas",5471,948,4523,1556,3464,0.17327728,0.82672272
48197,"Hardeman County, Texas",4022,680,3342,1767,2146,0.169070114,0.830929886
48199,"Hardin County, Texas",54756,10176,44580,15398,35603,0.185842647,0.814157353
48201,"Harris County, Texas",4248603,1071534,3177069,1146077,2274226,0.252208549,0.747791451
48203,"Harrison County, Texas",66173,13316,52857,19683,40322,0.201230109,0.798769891
48205,"Hartley County, Texas",4590,670,3920,1209,3396,0.145969499,0.854030501
48207,"Haskell County, Texas",5083,887,4196,2107,2907,0.174503246,0.825496754
48209,"Hays County, Texas",168697,29064,139633,34110,120204,0.172285221,0.827714779
48211,"Hemphill County, Texas",3975,931,3044,944,2512,0.234213836,0.765786164
48213,"Henderson County, Texas",77952,18147,59805,30187,41166,0.232797106,0.767202894
48215,"Hidalgo County, Texas",799557,285782,513775,297156,253435,0.357425424,0.642574576
48217,"Hill County, Texas",34369,7267,27102,13189,18455,0.211440542,0.788559458
48219,"Hockley County, Texas",23066,5055,18011,6844,13301,0.219153733,0.780846267
48221,"Hood County, Texas",51625,9360,42265,18766,32814,0.181307506,0.818692494
48223,"Hopkins County, Texas",34925,8498,26427,12301,18434,0.243321403,0.756678597
48225,"Houston County, Texas",20274,3699,16575,8560,10896,0.182450429,0.817549571
48227,"Howard County, Texas",30332,5783,24549,9811,18435,0.190656732,0.809343268
48229,"Hudspeth County, Texas",3017,885,2132,1332,994,0.293337753,0.706662247
48231,"Hunt County, Texas",86397,18617,67780,28073,49557,0.215482019,0.784517981
48233,"Hutchinson County, Texas",21770,4630,17140,6948,13024,0.212677997,0.787322003
48235,"Irion County, Texas",1623,328,1295,389,1124,0.202094886,0.797905114
48237,"Jack County, Texas",7739,1479,6260,2692,4595,0.191109963,0.808890037
48239,"Jackson County, Texas",14116,2170,11946,4083,9366,0.153726268,0.846273732
48241,"Jasper County, Texas",34880,7862,27018,13477,18526,0.225401376,0.774598624
48243,"Jeff Davis County, Texas",2220,497,1723,913,1275,0.223873874,0.776126126
48245,"Jefferson County, Texas",238249,54493,183756,79907,128587,0.228722891,0.771277109
48247,"Jim Hogg County, Texas",5239,1357,3882,1979,2550,0.259018897,0.740981103
48249,"Jim Wells County, Texas",40863,9093,31770,13612,22005,0.222524044,0.777475956
48251,"Johnson County, Texas",151308,32947,118361,39943,91370,0.217747905,0.782252095
48253,"Jones County, Texas",12973,2416,10557,5191,7349,0.186232945,0.813767055
48255,"Karnes County, Texas",11835,1777,10058,4642,7136,0.150147866,0.849852134
48257,"Kaufman County, Texas",106100,21639,84461,26712,66720,0.203949105,0.796050895
48259,"Kendall County, Texas",35583,4806,30777,10076,26173,0.135064497,0.864935503
48261,"Kenedy County, Texas",528,172,356,121,252,0.325757576,0.674242424
48263,"Kent County, Texas",807,133,674,228,592,0.164807931,0.835192069
48265,"Kerr County, Texas",48943,9448,39495,20381,28806,0.193040884,0.806959116
48267,"Kimble County, Texas",4450,1004,3446,1913,2530,0.225617978,0.774382022
48269,"King County, Texas",290,63,227,69,186,0.217241379,0.782758621
48271,"Kinney County, Texas",3318,791,2527,1207,1668,0.238396624,0.761603376
48273,"Kleberg County, Texas",31449,7629,23820,9651,17068,0.24258323,0.75741677
48275,"Knox County, Texas",3637,702,2935,1571,1933,0.193016222,0.806983778
48277,"Lamar County, Texas",48898,9541,39357,18507,27143,0.195120455,0.804879545
48279,"Lamb County, Texas",13653,3124,10529,5171,6879,0.22881418,0.77118582
48281,"Lampasas County, Texas",19488,4079,15409,6471,12417,0.209308292,0.790691708
48283,"La Salle County, Texas",6222,1822,4400,2875,2202,0.292831887,0.707168113
48285,"Lavaca County, Texas",19015,3114,15901,6472,12098,0.163765448,0.836234552
48287,"Lee County, Texas",16081,3052,13029,4841,10433,0.189789192,0.810210808
48289,"Leon County, Texas",16682,3316,13366,6838,9380,0.198777125,0.801222875
48291,"Liberty County, Texas",70747,17229,53518,21995,37173,0.243529761,0.756470239
48293,"Limestone County, Texas",22432,5315,17117,8622,11647,0.236938302,0.763061698
48295,"Lipscomb County, Texas",3373,685,2688,901,2176,0.203083309,0.796916691
48297,"Live Oak County, Texas",10123,1845,8278,3271,6232,0.182258224,0.817741776
48299,"Llano County, Texas",19037,3248,15789,9357,10778,0.170615118,0.829384882
48301,"Loving County, Texas",89,32,57,25,44,0.359550562,0.640449438
48303,"Lubbock County, Texas",282501,51892,230609,78895,178969,0.183687845,0.816312155
48305,"Lynn County, Texas",5756,1249,4507,2205,2959,0.216990966,0.783009034
48307,"McCulloch County, Texas",8118,1336,6782,3436,4751,0.164572555,0.835427445
48309,"McLennan County, Texas",235539,42830,192709,72852,145725,0.181838252,0.818161748
48311,"McMullen County, Texas",646,116,530,256,384,0.179566563,0.820433437
48313,"Madison County, Texas",9895,2083,7812,4005,5252,0.210510359,0.789489641
48315,"Marion County, Texas",10192,2231,7961,4369,5021,0.218897174,0.781102826
48317,"Martin County, Texas",5026,1328,3698,1162,2974,0.264226025,0.735773975
48319,"Mason County, Texas",4054,981,3073,1548,2379,0.241983226,0.758016774
48321,"Matagorda County, Texas",36145,8700,27445,13247,18322,0.240697192,0.759302808
48323,"Maverick County, Texas",55178,18990,36188,19599,18861,0.344158904,0.655841096
48325,"Medina County, Texas",44303,7224,37079,14881,28114,0.163058935,0.836941065
48327,"Menard County, Texas",2145,544,1601,892,1038,0.253613054,0.746386946
48329,"Midland County, Texas",145324,31272,114052,30481,96150,0.215188131,0.784811869
48331,"Milam County, Texas",23948,3979,19969,9125,14784,0.166151662,0.833848338
48333,"Mills County, Texas",4719,744,3975,1553,3234,0.157660521,0.842339479
48335,"Mitchell County, Texas",6800,1461,5339,2181,4096,0.214852941,0.785147059
48337,"Montague County, Texas",19287,4299,14988,6413,11705,0.222896251,0.777103749
48339,"Montgomery County, Texas",484150,86785,397365,111018,326880,0.179252298,0.820747702
48341,"Moore County, Texas",21968,4676,17292,5748,13174,0.212855062,0.787144938
48343,"Morris County, Texas",12623,2209,10414,5384,7020,0.174998019,0.825001981
48345,"Motley County, Texas",1172,351,821,431,525,0.299488055,0.700511945
48347,"Nacogdoches County, Texas",64461,15282,49179,18771,36315,0.237073579,0.762926421
48349,"Navarro County, Texas",47346,10838,36508,17364,24092,0.228910573,0.771089427
48351,"Newton County, Texas",13980,3000,10980,5257,7867,0.214592275,0.785407725
48353,"Nolan County, Texas",14870,3098,11772,5206,8336,0.208338937,0.791661063
48355,"Nueces County, Texas",343227,68371,274856,115299,190164,0.199200529,0.800799471
48357,"Ochiltree County, Texas",10483,2452,8031,2450,6363,0.233902509,0.766097491
48359,"Oldham County, Texas",1671,209,1462,560,1156,0.125074806,0.874925194
48361,"Orange County, Texas",82039,15003,67036,26078,50636,0.182876437,0.817123563
48363,"Palo Pinto County, Texas",27709,6342,21367,9766,15165,0.228878704,0.771121296
48365,"Panola County, Texas",23621,4345,19276,7224,15082,0.183946488,0.816053512
48367,"Parker County, Texas",116999,19528,97471,30560,79911,0.166907409,0.833092591
48369,"Parmer County, Texas",10012,2340,7672,2795,5663,0.233719537,0.766280463
48371,"Pecos County, Texas",13461,2768,10693,3210,8410,0.205631082,0.794368918
48373,"Polk County, Texas",41706,9185,32521,17446,20730,0.220232101,0.779767899
48375,"Potter County, Texas",116367,29550,86817,36584,59744,0.253937972,0.746062028
48377,"Presidio County, Texas",7458,2696,4762,2754,2398,0.361491016,0.638508984
48379,"Rains County, Texas",10905,2455,8450,4415,5951,0.225126089,0.774873911
48381,"Randall County, Texas",123998,17984,106014,29741,90172,0.145034597,0.854965403
48383,"Reagan County, Texas",3472,1137,2335,773,1811,0.327476959,0.672523041
48385,"Real County, Texas",3278,796,2482,1600,1439,0.242830995,0.757169005
48387,"Red River County, Texas",12413,2432,9981,5339,6741,0.195923628,0.804076372
48389,"Reeves County, Texas",11457,2566,8891,3825,5840,0.22396788,0.77603212
48391,"Refugio County, Texas",7094,1475,5619,2716,3913,0.207922188,0.792077812
48393,"Roberts County, Texas",924,127,797,252,690,0.137445887,0.862554113
48395,"Robertson County, Texas",16332,3460,12872,6523,8823,0.211854029,0.788145971
48397,"Rockwall County, Texas",82507,10719,71788,15608,63564,0.12991625,0.87008375
48399,"Runnels County, Texas",10222,2188,8034,3822,5590,0.214048131,0.785951869
48401,"Rusk County, Texas",49332,10290,39042,15733,28510,0.208586719,0.791413281
48403,"Sabine County, Texas",10453,2665,7788,4995,5015,0.254950732,0.745049268
48405,"San Augustine County, Texas",8563,2081,6482,4033,3700,0.243022305,0.756977695
48407,"San Jacinto County, Texas",26677,5619,21058,10157,14732,0.210630881,0.789369119
48409,"San Patricio County, Texas",64637,13533,51104,20275,37135,0.209369247,0.790630753
48411,"San Saba County, Texas",5347,949,4398,1986,3335,0.177482701,0.822517299
48413,"Schleicher County, Texas",3267,817,2450,931,1848,0.250076523,0.749923477
48415,"Scurry County, Texas",15604,2888,12716,4980,9550,0.185080749,0.814919251
48417,"Shackelford County, Texas",3329,688,2641,1080,2057,0.206668669,0.793331331
48419,"Shelby County, Texas",25439,6666,18773,8865,12442,0.262038602,0.737961398
48421,"Sherman County, Texas",3009,742,2267,824,1793,0.246593553,0.753406447
48423,"Smith County, Texas",212442,44487,167955,64225,128319,0.209407744,0.790592256
48425,"Somervell County, Texas",8372,1781,6591,2053,5416,0.212732919,0.787267081
48427,"Starr County, Texas",61527,23908,37619,25754,13784,0.388577373,0.611422627
48429,"Stephens County, Texas",8797,2178,6619,3162,4684,0.247584404,0.752415596
48431,"Sterling County, Texas",1322,369,953,318,724,0.279122542,0.720877458
48433,"Stonewall County, Texas",1356,226,1130,640,749,0.166666667,0.833333333
48435,"Sutton County, Texas",3969,1077,2892,878,2432,0.271352986,0.728647014
48437,"Swisher County, Texas",7169,1290,5879,2691,4075,0.179941414,0.820058586
48439,"Tarrant County, Texas",1865656,382565,1483091,458281,1155259,0.205056559,0.794943441
48441,"Taylor County, Texas",128969,23834,105135,40700,79990,0.1848041,0.8151959
48443,"Terrell County, Texas",809,128,681,258,555,0.158220025,0.841779975
48445,"Terry County, Texas",11598,2971,8627,4467,5545,0.256164856,0.743835144
48447,"Throckmorton County, Texas",1573,338,1235,624,902,0.214876033,0.785123967
48449,"Titus County, Texas",32222,7917,24305,10670,16940,0.245701694,0.754298306
48451,"Tom Green County, Texas",108445,21768,86677,33602,66959,0.20072848,0.79927152
48453,"Travis County, Texas",1085648,202333,883315,239806,718055,0.186370721,0.813629279
48455,"Trinity County, Texas",14390,2966,11424,5872,7874,0.206115358,0.793884642
48457,"Tyler County, Texas",19231,3250,15981,8018,11350,0.168997972,0.831002028
48459,"Upshur County, Texas",39322,7390,31932,13413,23379,0.187935507,0.812064493
48461,"Upton County, Texas",3280,861,2419,877,1827,0.2625,0.7375
48463,"Uvalde County, Texas",26385,6269,20116,10532,11873,0.23759712,0.76240288
48465,"Val Verde County, Texas",46603,12017,34586,14982,23048,0.257858936,0.742141064
48467,"Van Zandt County, Texas",51893,11013,40880,19115,29262,0.212225156,0.787774844
48469,"Victoria County, Texas",87876,18038,69838,26601,52378,0.205266512,0.794733488
48471,"Walker County, Texas",51112,8040,43072,13480,35436,0.157301612,0.842698388
48473,"Waller County, Texas",44571,11446,33125,12370,23946,0.256803751,0.743196249
48475,"Ward County, Texas",10831,1892,8939,3473,6568,0.174683778,0.825316222
48477,"Washington County, Texas",33395,5323,28072,11362,21539,0.159395119,0.840604881
48479,"Webb County, Texas",257228,87401,169827,90418,88984,0.339780273,0.660219727
48481,"Wharton County, Texas",40899,9277,31622,12910,22333,0.226827062,0.773172938
48483,"Wheeler County, Texas",5512,1478,4034,1384,3308,0.268142235,0.731857765
48485,"Wichita County, Texas",118033,21616,96417,38802,73220,0.183135225,0.816864775
48487,"Wilbarger County, Texas",13047,2375,10672,4398,8007,0.182034184,0.817965816
48489,"Willacy County, Texas",19620,6117,13503,8415,6201,0.3117737,0.6882263
48491,"Williamson County, Texas",453504,63677,389827,90065,344333,0.14041111,0.85958889
48493,"Wilson County, Texas",43967,6640,37327,11727,30765,0.151022358,0.848977642
48495,"Winkler County, Texas",7283,1965,5318,1904,4073,0.269806398,0.730193602
48497,"Wise County, Texas",59477,11474,48003,16533,37680,0.192914908,0.807085092
48499,"Wood County, Texas",41460,8177,33283,17102,24756,0.197226242,0.802773758
48501,"Yoakum County, Texas",8028,1896,6132,2006,4876,0.236173393,0.763826607
48503,"Young County, Texas",18134,3967,14167,6066,10474,0.21876034,0.78123966
48505,"Zapata County, Texas",14199,4626,9573,5106,5237,0.325797591,0.674202409
48507,"Zavala County, Texas",11707,3044,8663,5607,3695,0.260015375,0.739984625
49001,"Beaver County, Utah",6358,774,5584,1403,4892,0.121736395,0.878263605
49003,"Box Elder County, Utah",50187,4823,45364,11352,39555,0.096100584,0.903899416
49005,"Cache County, Utah",115279,13332,101947,22110,88385,0.115649858,0.884350142
49007,"Carbon County, Utah",20915,2994,17921,6325,14550,0.143150849,0.856849151
49009,"Daggett County, Utah",599,39,560,234,463,0.065108514,0.934891486
49011,"Davis County, Utah",314595,28244,286351,57003,257401,0.089778922,0.910221078
49013,"Duchesne County, Utah",19011,2874,16137,3629,14027,0.151175635,0.848824365
49015,"Emery County, Utah",10774,1427,9347,2927,7995,0.132448487,0.867551513
49017,"Garfield County, Utah",4919,1015,3904,1416,3238,0.206342753,0.793657247
49019,"Grand County, Utah",9263,2540,6723,2406,5291,0.274209219,0.725790781
49021,"Iron County, Utah",46243,9320,36923,13253,27958,0.201544017,0.798455983
49023,"Juab County, Utah",10223,1646,8577,2648,6999,0.161009488,0.838990512
49025,"Kane County, Utah",7130,1362,5768,2262,4721,0.191023843,0.808976157
49027,"Millard County, Utah",12434,2294,10140,3662,8035,0.184494129,0.815505871
49029,"Morgan County, Utah",9915,945,8970,1778,8332,0.095310136,0.904689864
49031,"Piute County, Utah",1878,384,1494,741,1179,0.204472843,0.795527157
49033,"Rich County, Utah",2275,241,2034,823,1579,0.105934066,0.894065934
49035,"Salt Lake County, Utah",1055210,167075,888135,213552,756596,0.158333412,0.841666588
49037,"San Juan County, Utah",14697,3902,10795,5035,6804,0.26549636,0.73450364
49039,"Sanpete County, Utah",25793,4785,21008,6957,17175,0.18551545,0.81448455
49041,"Sevier County, Utah",20308,3650,16658,6360,13152,0.179732125,0.820267875
49043,"Summit County, Utah",37763,4839,32924,5529,29737,0.128141302,0.871858698
49045,"Tooele County, Utah",59226,6591,52635,10925,46984,0.111285584,0.888714416
49047,"Uintah County, Utah",34247,5781,28466,7507,24016,0.168803107,0.831196893
49049,"Utah County, Utah",536927,67815,469112,90400,417242,0.126302086,0.873697914
49051,"Wasatch County, Utah",25389,3749,21640,4732,18857,0.147662373,0.852337627
49053,"Washington County, Utah",143471,25294,118177,48193,91558,0.176300437,0.823699563
49055,"Wayne County, Utah",2726,634,2092,640,1837,0.232575202,0.767424798
49057,"Weber County, Utah",233568,35185,198383,52512,168822,0.150641355,0.849358645
50001,"Addison County, Vermont",36674,2632,34042,14179,24725,0.071767465,0.928232535
50003,"Bennington County, Vermont",36234,1944,34290,17890,22622,0.053651267,0.946348733
50005,"Caledonia County, Vermont",30719,2479,28240,13944,18144,0.080699242,0.919300758
